refYear,flowCode,partnerCode,primaryValue,iso3
2004,M,762,187653.0,TJK
2004,M,764,2771583303.0,THA
2004,M,768,13057927.0,TGO
2004,M,772,7108.0,TKL
2004,M,776,1333.0,TON
2004,M,780,18234792.0,TTO
2004,M,784,340417983.0,ARE
2004,M,788,2627184.0,TUN
2004,M,792,53506930.0,TUR
2004,M,795,27279.0,TKM
2004,M,800,5142847.0,UGA
2004,M,804,420642248.0,UKR
2004,M,807,72309.0,MKD
2004,M,818,18325562.0,EGY
2004,M,826,703228967.0,GBR
2004,M,834,12520272.0,TZA
2004,M,842,3235508304.0,USA
2004,M,854,10860946.0,BFA
2004,M,858,2170152.0,URY
2004,M,860,2721353.0,UZB
2004,M,862,8577761.0,VEN
2004,M,882,56530.0,WSM
2004,M,887,221038.0,YEM
2004,M,891,2807612.0,SCG
2004,M,894,5947839.0,ZMB
2004,M,899,1800000.0,_X 
2004,X,0,71582468122.0,W00
2004,X,4,13923203.0,AFG
2004,X,8,632542.0,ALB
2004,X,12,72001660.0,DZA
2004,X,16,3325040.0,ASM
2004,X,20,1188612.0,AND
2004,X,24,21469016.0,AGO
2004,X,28,2289041.0,ATG
2004,X,31,652492.0,AZE
2004,X,32,83192803.0,ARG
2004,X,36,1887359209.0,AUS
2004,X,40,22560906.0,AUT
2004,X,44,526150.0,BHS
2004,X,48,19768012.0,BHR
2004,X,50,281668657.0,BGD
2004,X,51,305159.0,ARM
2004,X,52,1019530.0,BRB
2004,X,56,915577509.0,BEL
2004,X,60,1071838.0,BMU
2004,X,64,34765.0,BTN
2004,X,68,3774677.0,BOL
2004,X,70,1030628.0,BIH
2004,X,72,1150035.0,BWA
2004,X,76,329832073.0,BRA
2004,X,84,575123.0,BLZ
2004,X,86,44518.0,IOT
2004,X,90,1719360.0,SLB
2004,X,92,1020969.0,VGB
2004,X,96,31761765.0,BRN
2004,X,100,47765253.0,BGR
2004,X,104,60281605.0,MMR
2004,X,108,693217.0,BDI
2004,X,112,3163292.0,BLR
2004,X,116,71824713.0,KHM
2004,X,120,15842929.0,CMR
2004,X,124,436532659.0,CAN
2004,X,132,225365.0,CPV
2004,X,136,2110895.0,CYM
2004,X,140,892809.0,CAF
2004,X,144,238313914.0,LKA
2004,X,148,88888.0,TCD
2004,X,152,90763552.0,CHL
2004,X,156,4604733108.0,CHN
2004,X,162,10917.0,CXR
2004,X,166,303304.0,CCK
2004,X,170,68091728.0,COL
2004,X,174,1076515.0,COM
2004,X,178,10386522.0,COG
2004,X,180,3086005.0,COD
2004,X,184,499928.0,COK
2004,X,188,8995777.0,CRI
2004,X,191,18425521.0,HRV
2004,X,192,1375370.0,CUB
2004,X,196,11396310.0,CYP
2004,X,203,31547533.0,CZE
2004,X,204,23533218.0,BEN
2004,X,208,112198102.0,DNK
2004,X,212,965446.0,DMA
2004,X,214,8632084.0,DOM
2004,X,218,22161464.0,ECU
2004,X,222,4500419.0,SLV
2004,X,226,1188403.0,GNQ
2004,X,231,30924294.0,ETH
2004,X,232,6120167.0,ERI
2004,X,233,6048557.0,EST
2004,X,234,2996022.0,FRO
2004,X,238,147487.0,FLK
2004,X,239,2415566.0,SGS
2004,X,242,17912815.0,FJI
2004,X,246,148296910.0,FIN
2004,X,251,674626128.0,FRA
2004,X,258,6540992.0,PYF
2004,X,262,22878739.0,DJI
2004,X,266,3454355.0,GAB
2004,X,268,5563283.0,GEO
2004,X,270,5216920.0,GMB
2004,X,275,109899.0,PSE
2004,X,276,1654587065.0,DEU
2004,X,288,46940096.0,GHA
2004,X,292,3000.0,GIB
2004,X,296,291738.0,KIR
2004,X,300,92480825.0,GRC
2004,X,304,3600.0,GRL
2004,X,308,57990.0,GRD
2004,X,316,1966800.0,GUM
2004,X,320,8377644.0,GTM
2004,X,324,17405782.0,GIN
2004,X,328,729412.0,GUY
2004,X,332,5648965.0,HTI
2004,X,336,966686.0,VAT
2004,X,340,6010743.0,HND
2004,X,344,1387484163.0,HKG
2004,X,348,95609201.0,HUN
2004,X,352,1919861.0,ISL
2004,X,364,188380707.0,IRN
2004,X,368,43113699.0,IRQ
2004,X,372,55433404.0,IRL
2004,X,380,922552486.0,ITA
2004,X,384,12809892.0,CIV
2004,X,388,7101581.0,JAM
2004,X,392,15962109263.0,JPN
2004,X,398,3264564.0,KAZ
2004,X,400,310647523.0,JOR
2004,X,404,34801862.0,KEN
2004,X,408,3686303.0,PRK
2004,X,410,4830180438.0,KOR
2004,X,414,63406906.0,KWT
2004,X,417,240575.0,KGZ
2004,X,418,1570077.0,LAO
2004,X,422,29104724.0,LBN
2004,X,426,2197153.0,LSO
2004,X,428,3290560.0,LVA
2004,X,430,4068217.0,LBR
2004,X,434,7301158.0,LBY
2004,X,440,5203330.0,LTU
2004,X,442,10535421.0,LUX
2004,X,446,8426986.0,MAC
2004,X,450,9913513.0,MDG
2004,X,454,2201486.0,MWI
2004,X,458,3016047968.0,MYS
2004,X,462,14678521.0,MDV
2004,X,466,4557670.0,MLI
2004,X,470,3909962.0,MLT
2004,X,478,14023323.0,MRT
2004,X,480,35247375.0,MUS
2004,X,484,279439426.0,MEX
2004,X,490,2854540296.0,S19
2004,X,496,2794150.0,MNG
2004,X,498,172156.0,MDA
2004,X,500,696702.0,MSR
2004,X,504,36371125.0,MAR
2004,X,508,33694334.0,MOZ
2004,X,512,20860526.0,OMN
2004,X,516,1720021.0,NAM
2004,X,520,1013180.0,NRU
2004,X,524,6065401.0,NPL
2004,X,527,3054.0,O19
2004,X,528,1797521202.0,NLD
2004,X,530,8926119.0,ANT
2004,X,533,631141.0,ABW
2004,X,540,6620081.0,NCL
2004,X,548,1907776.0,VUT
2004,X,554,187171428.0,NZL
2004,X,558,3212034.0,NIC
2004,X,562,11211174.0,NER
2004,X,566,176990135.0,NGA
2004,X,570,37137.0,NIU
2004,X,574,91167.0,NFK
2004,X,579,44658965.0,NOR
2004,X,580,290240.0,MNP
2004,X,581,239090.0,UMI
2004,X,583,452272.0,FSM
2004,X,584,109475.0,MHL
2004,X,585,103631.0,PLW
2004,X,586,415895941.0,PAK
2004,X,591,54417714.0,PAN
2004,X,598,36236060.0,PNG
2004,X,600,2653111.0,PRY
2004,X,604,25205186.0,PER
2004,X,608,1237593811.0,PHL
2004,X,616,101674469.0,POL
2004,X,620,73313756.0,PRT
2004,X,626,27097237.0,TLS
2004,X,634,35493099.0,QAT
2004,X,637,2331.0,A59
2004,X,642,24735160.0,ROU
2004,X,643,153590046.0,RUS
2004,X,646,257075.0,RWA
2004,X,654,560972.0,SHN
2004,X,659,219714.0,KNA
2004,X,660,185.0,AIA
2004,X,662,164209.0,LCA
2004,X,670,428235.0,VCT
2004,X,674,339801.0,SMR
2004,X,678,619645.0,STP
2004,X,682,418241788.0,SAU
2004,X,686,11376465.0,SEN
2004,X,690,2332521.0,SYC
2004,X,694,7801487.0,SLE
2004,X,699,2170506761.0,IND
2004,X,702,5999058039.0,SGP
2004,X,703,26679770.0,SVK
2004,X,704,600989510.0,VNM
2004,X,705,30728490.0,SVN
2004,X,706,1124240.0,SOM
2004,X,710,260026381.0,ZAF
2004,X,716,5454542.0,ZWE
2004,X,724,837474263.0,ESP
2004,X,736,54611298.0,SDN
2004,X,740,3250909.0,SUR
2004,X,748,944467.0,SWZ
2004,X,752,115163605.0,SWE
2004,X,757,148180727.0,CHE
2004,X,760,47538195.0,SYR
2004,X,762,75403.0,TJK
2004,X,764,1976236263.0,THA
2004,X,768,30921634.0,TGO
2004,X,772,350091.0,TKL
2004,X,776,2410052.0,TON
2004,X,780,6154555.0,TTO
2004,X,784,744622482.0,ARE
2004,X,788,12540371.0,TUN
2004,X,792,356401998.0,TUR
2004,X,795,807999.0,TKM
2004,X,796,443972.0,TCA
2004,X,798,24820.0,TUV
2004,X,800,2753626.0,UGA
2004,X,804,78415304.0,UKR
2004,X,807,192921.0,MKD
2004,X,818,197267679.0,EGY
2004,X,826,1295259112.0,GBR
2004,X,834,80424721.0,TZA
2004,X,842,8787069944.0,USA
2004,X,854,1767436.0,BFA
2004,X,858,3996018.0,URY
2004,X,860,623407.0,UZB
2004,X,862,55209960.0,VEN
2004,X,876,84283.0,WLF
2004,X,882,2833534.0,WSM
2004,X,887,64038935.0,YEM
2004,X,891,2674096.0,SCG
2004,X,894,4513324.0,ZMB
2004,X,899,5120.0,_X 
2005,M,0,57700880915.0,W00
2005,M,4,42636.0,AFG
2005,M,8,2059.0,ALB
2005,M,12,58979596.0,DZA
2005,M,16,4459818.0,ASM
2005,M,20,106765.0,AND
2005,M,24,1142548.0,AGO
2005,M,28,13818.0,ATG
2005,M,31,13065.0,AZE
2005,M,32,378725825.0,ARG
2005,M,36,2567140472.0,AUS
2005,M,40,106591359.0,AUT
2005,M,44,5729297.0,BHS
2005,M,48,138225889.0,BHR
2005,M,50,18914624.0,BGD
2005,M,56,316873186.0,BEL
2005,M,60,16560.0,BMU
2005,M,64,1108.0,BTN
2005,M,68,247580.0,BOL
2005,M,70,6220.0,BIH
2005,M,76,454375373.0,BRA
2005,M,84,50379.0,BLZ
2005,M,86,54754.0,IOT
2005,M,90,3601.0,SLB
2005,M,92,9474156.0,VGB
2005,M,96,1197498366.0,BRN
2005,M,100,18778984.0,BGR
2005,M,104,14154733.0,MMR
2005,M,112,9037473.0,BLR
2005,M,116,732619.0,KHM
2005,M,120,6741357.0,CMR
2005,M,124,698028557.0,CAN
2005,M,132,3636.0,CPV
2005,M,136,96480.0,CYM
2005,M,140,8018747.0,CAF
2005,M,144,22980369.0,LKA
2005,M,148,1148410.0,TCD
2005,M,152,135611838.0,CHL
2005,M,156,5842862513.0,CHN
2005,M,162,956001.0,CXR
2005,M,166,3999.0,CCK
2005,M,170,4082707.0,COL
2005,M,178,63880.0,COG
2005,M,184,31409.0,COK
2005,M,188,2535363.0,CRI
2005,M,191,1691743.0,HRV
2005,M,192,4150.0,CUB
2005,M,196,843355.0,CYP
2005,M,203,33660447.0,CZE
2005,M,204,8359709.0,BEN
2005,M,208,74288874.0,DNK
2005,M,212,351777.0,DMA
2005,M,214,10890.0,DOM
2005,M,218,3297844.0,ECU
2005,M,222,972591.0,SLV
2005,M,231,790511.0,ETH
2005,M,232,32647.0,ERI
2005,M,233,1660407.0,EST
2005,M,234,51.0,FRO
2005,M,238,10937.0,FLK
2005,M,239,2.0,SGS
2005,M,242,7934087.0,FJI
2005,M,246,328971225.0,FIN
2005,M,251,707609243.0,FRA
2005,M,258,4400.0,PYF
2005,M,266,184828.0,GAB
2005,M,268,583935.0,GEO
2005,M,270,2576051.0,GMB
2005,M,275,14235.0,PSE
2005,M,276,1780826860.0,DEU
2005,M,288,3643194.0,GHA
2005,M,292,1485.0,GIB
2005,M,296,407.0,KIR
2005,M,300,28353328.0,GRC
2005,M,308,421.0,GRD
2005,M,316,10008.0,GUM
2005,M,320,1887375.0,GTM
2005,M,324,124778.0,GIN
2005,M,328,330664.0,GUY
2005,M,332,143.0,HTI
2005,M,336,8000.0,VAT
2005,M,340,2310.0,HND
2005,M,344,291121898.0,HKG
2005,M,348,21542182.0,HUN
2005,M,352,54210.0,ISL
2005,M,360,289545237.0,IDN
2005,M,364,79216037.0,IRN
2005,M,368,143382.0,IRQ
2005,M,372,81096761.0,IRL
2005,M,380,568870614.0,ITA
2005,M,384,37173326.0,CIV
2005,M,388,64301.0,JAM
2005,M,392,6906255171.0,JPN
2005,M,398,22634075.0,KAZ
2005,M,400,20800004.0,JOR
2005,M,404,9872364.0,KEN
2005,M,408,8704134.0,PRK
2005,M,410,2869093249.0,KOR
2005,M,414,1275352535.0,KWT
2005,M,417,3787897.0,KGZ
2005,M,418,64400.0,LAO
2005,M,422,742506.0,LBN
2005,M,426,15.0,LSO
2005,M,428,620399.0,LVA
2005,M,430,5384.0,LBR
2005,M,434,74111208.0,LBY
2005,M,440,332761.0,LTU
2005,M,442,8006373.0,LUX
2005,M,446,1070094.0,MAC
2005,M,450,614653.0,MDG
2005,M,454,1695387.0,MWI
2005,M,458,2148526040.0,MYS
2005,M,462,461281.0,MDV
2005,M,466,6875876.0,MLI
2005,M,470,1001642.0,MLT
2005,M,478,5367.0,MRT
2005,M,480,389490.0,MUS
2005,M,484,46249201.0,MEX
2005,M,490,1341426523.0,S19
2005,M,496,34848.0,MNG
2005,M,498,150937.0,MDA
2005,M,504,26122567.0,MAR
2005,M,508,6759086.0,MOZ
2005,M,512,345292.0,OMN
2005,M,516,1642860.0,NAM
2005,M,524,1611.0,NPL
2005,M,528,369110165.0,NLD
2005,M,530,3864427.0,ANT
2005,M,540,256782.0,NCL
2005,M,554,263003653.0,NZL
2005,M,558,55121.0,NIC
2005,M,562,130310.0,NER
2005,M,566,953255613.0,NGA
2005,M,568,5.0,E19
2005,M,570,9928.0,NIU
2005,M,574,2427.0,NFK
2005,M,579,53072778.0,NOR
2005,M,581,3604.0,UMI
2005,M,584,12045726.0,MHL
2005,M,586,46138021.0,PAK
2005,M,591,38618445.0,PAN
2005,M,598,49957360.0,PNG
2005,M,600,4901718.0,PRY
2005,M,604,36422210.0,PER
2005,M,608,322231847.0,PHL
2005,M,616,24980501.0,POL
2005,M,620,4791911.0,PRT
2005,M,624,62112.0,GNB
2005,M,626,984763.0,TLS
2005,M,634,3275831.0,QAT
2005,M,642,12021590.0,ROU
2005,M,643,436488862.0,RUS
2005,M,654,108286.0,SHN
2005,M,660,330.0,AIA
2005,M,670,200000.0,VCT
2005,M,674,21284.0,SMR
2005,M,678,20.0,STP
2005,M,682,2712275447.0,SAU
2005,M,686,1138570.0,SEN
2005,M,690,186000.0,SYC
2005,M,694,61587.0,SLE
2005,M,699,1052159258.0,IND
2005,M,702,9470718024.0,SGP
2005,M,703,3463883.0,SVK
2005,M,704,439028586.0,VNM
2005,M,705,5204995.0,SVN
2005,M,706,1422.0,SOM
2005,M,710,263063066.0,ZAF
2005,M,716,12248647.0,ZWE
2005,M,724,214144286.0,ESP
2005,M,736,1426201.0,SDN
2005,M,740,39548.0,SUR
2005,M,748,13020414.0,SWZ
2005,M,752,499723156.0,SWE
2005,M,757,320603433.0,CHE
2005,M,760,12041995.0,SYR
2005,M,762,148411.0,TJK
2005,M,764,3446959382.0,THA
2005,M,768,9503522.0,TGO
2005,M,780,10527268.0,TTO
2005,M,784,342720838.0,ARE
2005,M,788,12853345.0,TUN
2005,M,792,68841030.0,TUR
2005,M,795,6048.0,TKM
2005,M,800,8157456.0,UGA
2005,M,804,349544197.0,UKR
2005,M,807,1178596.0,MKD
2005,M,818,40056620.0,EGY
2005,M,826,645349326.0,GBR
2005,M,834,9131307.0,TZA
2005,M,842,3885796156.0,USA
2005,M,854,8418320.0,BFA
2005,M,858,1266699.0,URY
2005,M,860,10257278.0,UZB
2005,M,862,19982972.0,VEN
2005,M,882,17898.0,WSM
2005,M,887,109124.0,YEM
2005,M,891,799819.0,SCG
2005,M,894,6466853.0,ZMB
2005,M,899,40083.0,_X 
2005,X,0,85659947504.0,W00
2005,X,4,6203193.0,AFG
2005,X,8,182519.0,ALB
2005,X,12,127171941.0,DZA
2005,X,16,4171664.0,ASM
2005,X,20,12465.0,AND
2005,X,24,31792214.0,AGO
2005,X,28,1162783.0,ATG
2005,X,31,1692244.0,AZE
2005,X,32,119350303.0,ARG
2005,X,36,2227607920.0,AUS
2005,X,40,24099268.0,AUT
2005,X,44,796935.0,BHS
2005,X,48,17848714.0,BHR
2005,X,50,353300654.0,BGD
2005,X,51,368566.0,ARM
2005,X,52,2803899.0,BRB
2005,X,56,997259466.0,BEL
2005,X,60,1654918.0,BMU
2005,X,64,1042597.0,BTN
2005,X,68,1548918.0,BOL
2005,X,70,383647.0,BIH
2005,X,72,1264177.0,BWA
2005,X,76,402604341.0,BRA
2005,X,84,494858.0,BLZ
2005,X,86,372254.0,IOT
2005,X,90,3188323.0,SLB
2005,X,92,1013948.0,VGB
2005,X,96,39331981.0,BRN
2005,X,100,50779366.0,BGR
2005,X,104,77990049.0,MMR
2005,X,108,60733.0,BDI
2005,X,112,4845879.0,BLR
2005,X,116,93936045.0,KHM
2005,X,120,13932298.0,CMR
2005,X,124,464347892.0,CAN
2005,X,132,378773.0,CPV
2005,X,136,353800.0,CYM
2005,X,140,706764.0,CAF
2005,X,144,337930030.0,LKA
2005,X,148,378156.0,TCD
2005,X,152,113839153.0,CHL
2005,X,156,6662353805.0,CHN
2005,X,162,206990.0,CXR
2005,X,170,84621994.0,COL
2005,X,174,585629.0,COM
2005,X,178,11196675.0,COG
2005,X,180,432633.0,COD
2005,X,184,522278.0,COK
2005,X,188,9676524.0,CRI
2005,X,191,9117637.0,HRV
2005,X,192,795704.0,CUB
2005,X,196,16962411.0,CYP
2005,X,203,34870716.0,CZE
2005,X,204,40661494.0,BEN
2005,X,208,127192361.0,DNK
2005,X,212,952544.0,DMA
2005,X,214,14359208.0,DOM
2005,X,218,28571690.0,ECU
2005,X,222,6649649.0,SLV
2005,X,226,1985851.0,GNQ
2005,X,231,44408989.0,ETH
2005,X,232,1106061.0,ERI
2005,X,233,5777890.0,EST
2005,X,234,526606.0,FRO
2005,X,238,35263.0,FLK
2005,X,239,23188.0,SGS
2005,X,242,20197168.0,FJI
2005,X,246,183484883.0,FIN
2005,X,251,643081819.0,FRA
2005,X,258,7991628.0,PYF
2005,X,262,42447693.0,DJI
2005,X,266,4960863.0,GAB
2005,X,268,8325941.0,GEO
2005,X,270,2538572.0,GMB
2005,X,276,1781580473.0,DEU
2005,X,288,53165649.0,GHA
2005,X,296,411119.0,KIR
2005,X,300,104773634.0,GRC
2005,X,308,209379.0,GRD
2005,X,316,1438572.0,GUM
2005,X,320,9790060.0,GTM
2005,X,324,16447192.0,GIN
2005,X,328,693497.0,GUY
2005,X,332,4950960.0,HTI
2005,X,336,1346045.0,VAT
2005,X,340,6386495.0,HND
2005,X,344,1492335989.0,HKG
2005,X,348,62941223.0,HUN
2005,X,352,2467147.0,ISL
2005,X,364,289540197.0,IRN
2005,X,368,85485525.0,IRQ
2005,X,372,92954062.0,IRL
2005,X,380,1007183208.0,ITA
2005,X,384,8562657.0,CIV
2005,X,388,6902060.0,JAM
2005,X,392,18049139737.0,JPN
2005,X,398,4247791.0,KAZ
2005,X,400,156635282.0,JOR
2005,X,404,42801202.0,KEN
2005,X,408,6605195.0,PRK
2005,X,410,7085635813.0,KOR
2005,X,414,83584104.0,KWT
2005,X,417,242549.0,KGZ
2005,X,418,1752802.0,LAO
2005,X,422,24342334.0,LBN
2005,X,426,2781223.0,LSO
2005,X,428,10806955.0,LVA
2005,X,430,5143597.0,LBR
2005,X,434,18002184.0,LBY
2005,X,440,6775889.0,LTU
2005,X,442,9450578.0,LUX
2005,X,446,3727795.0,MAC
2005,X,450,21222517.0,MDG
2005,X,454,2807143.0,MWI
2005,X,458,3431299664.0,MYS
2005,X,462,17279759.0,MDV
2005,X,466,3290526.0,MLI
2005,X,470,12839045.0,MLT
2005,X,478,14147704.0,MRT
2005,X,480,42193415.0,MUS
2005,X,484,277085179.0,MEX
2005,X,490,2475014476.0,S19
2005,X,496,2348593.0,MNG
2005,X,498,266421.0,MDA
2005,X,500,117296.0,MSR
2005,X,504,31713752.0,MAR
2005,X,508,23893170.0,MOZ
2005,X,512,29214544.0,OMN
2005,X,516,1195211.0,NAM
2005,X,520,21801.0,NRU
2005,X,524,14621105.0,NPL
2005,X,528,2233540708.0,NLD
2005,X,530,11071225.0,ANT
2005,X,533,698940.0,ABW
2005,X,540,10807394.0,NCL
2005,X,548,1749347.0,VUT
2005,X,554,275261878.0,NZL
2005,X,558,5309460.0,NIC
2005,X,562,7427193.0,NER
2005,X,566,168744587.0,NGA
2005,X,574,254282.0,NFK
2005,X,579,53568190.0,NOR
2005,X,580,573674.0,MNP
2005,X,581,440.0,UMI
2005,X,583,993407.0,FSM
2005,X,584,384313.0,MHL
2005,X,585,264406.0,PLW
2005,X,586,634219989.0,PAK
2005,X,591,77312925.0,PAN
2005,X,598,49076345.0,PNG
2005,X,600,3379400.0,PRY
2005,X,604,27838842.0,PER
2005,X,608,1419120413.0,PHL
2005,X,616,115383747.0,POL
2005,X,620,88765084.0,PRT
2005,X,624,29288.0,GNB
2005,X,626,34279270.0,TLS
2005,X,634,61695782.0,QAT
2005,X,637,399135.0,A59
2005,X,642,33005028.0,ROU
2005,X,643,244791141.0,RUS
2005,X,646,409922.0,RWA
2005,X,654,274285.0,SHN
2005,X,659,55575.0,KNA
2005,X,660,116886.0,AIA
2005,X,662,583765.0,LCA
2005,X,670,268150.0,VCT
2005,X,678,538493.0,STP
2005,X,682,524241753.0,SAU
2005,X,686,14318745.0,SEN
2005,X,690,3424379.0,SYC
2005,X,694,6309812.0,SLE
2005,X,699,2878347700.0,IND
2005,X,702,7836584739.0,SGP
2005,X,703,44483855.0,SVK
2005,X,704,678444864.0,VNM
2005,X,705,67748813.0,SVN
2005,X,706,8895736.0,SOM
2005,X,710,313999066.0,ZAF
2005,X,716,5521683.0,ZWE
2005,X,724,1205484156.0,ESP
2005,X,736,77793640.0,SDN
2005,X,740,2347490.0,SUR
2005,X,748,2704935.0,SWZ
2005,X,752,108140612.0,SWE
2005,X,757,130637856.0,CHE
2005,X,760,48442860.0,SYR
2005,X,762,87599.0,TJK
2005,X,764,2246458723.0,THA
2005,X,768,31118700.0,TGO
2005,X,772,112993.0,TKL
2005,X,776,1782723.0,TON
2005,X,780,3545574.0,TTO
2005,X,784,906653720.0,ARE
2005,X,788,17855078.0,TUN
2005,X,792,565888165.0,TUR
2005,X,795,928591.0,TKM
2005,X,796,1099097.0,TCA
2005,X,798,696567.0,TUV
2005,X,800,2441411.0,UGA
2005,X,804,165900491.0,UKR
2005,X,807,148688.0,MKD
2005,X,818,290485365.0,EGY
2005,X,826,1291476712.0,GBR
2005,X,834,84479978.0,TZA
2005,X,842,9889195575.0,USA
2005,X,854,4195503.0,BFA
2005,X,858,4786117.0,URY
2005,X,860,1363755.0,UZB
2005,X,862,60525313.0,VEN
2005,X,876,72880.0,WLF
2005,X,882,3086658.0,WSM
2005,X,887,74923531.0,YEM
2005,X,891,2974464.0,SCG
2005,X,894,960431.0,ZMB
2006,M,0,61065465233.0,W00
2006,M,4,246830.0,AFG
2006,M,8,3249.0,ALB
2006,M,12,137173953.0,DZA
2006,M,16,4548968.0,ASM
2006,M,20,3892801.0,AND
2006,M,24,408000.0,AGO
2006,M,28,6193.0,ATG
2006,M,31,65493293.0,AZE
2006,M,32,362801682.0,ARG
2006,M,36,2986264895.0,AUS
2006,M,40,89101548.0,AUT
2006,M,48,40009861.0,BHR
2006,M,50,18723947.0,BGD
2006,M,51,13092.0,ARM
2006,M,56,305508156.0,BEL
2006,M,68,42502.0,BOL
2006,M,70,20094.0,BIH
2006,M,72,49.0,BWA
2006,M,76,515146536.0,BRA
2006,M,84,152131.0,BLZ
2006,M,86,198890.0,IOT
2006,M,90,438303.0,SLB
2006,M,92,1212322.0,VGB
2006,M,96,1606932859.0,BRN
2006,M,100,19978322.0,BGR
2006,M,104,19662767.0,MMR
2006,M,108,76229.0,BDI
2006,M,112,15592431.0,BLR
2006,M,116,1057870.0,KHM
2006,M,120,11104115.0,CMR
2006,M,124,666510900.0,CAN
2006,M,132,2047.0,CPV
2006,M,136,332.0,CYM
2006,M,140,8462562.0,CAF
2006,M,144,46950802.0,LKA
2006,M,148,1510374.0,TCD
2006,M,152,197945155.0,CHL
2006,M,156,6636895111.0,CHN
2006,M,162,152554.0,CXR
2006,M,166,9061.0,CCK
2006,M,170,2895383.0,COL
2006,M,178,84337.0,COG
2006,M,184,3092537.0,COK
2006,M,188,1964241.0,CRI
2006,M,191,3139667.0,HRV
2006,M,192,11826.0,CUB
2006,M,196,354092.0,CYP
2006,M,203,28053133.0,CZE
2006,M,204,3126002.0,BEN
2006,M,208,80860520.0,DNK
2006,M,212,1079853.0,DMA
2006,M,214,47996.0,DOM
2006,M,218,3451319.0,ECU
2006,M,222,12861385.0,SLV
2006,M,226,29765.0,GNQ
2006,M,231,3948202.0,ETH
2006,M,232,354547.0,ERI
2006,M,233,1711693.0,EST
2006,M,234,413.0,FRO
2006,M,239,127595.0,SGS
2006,M,242,10693.0,FJI
2006,M,246,372886038.0,FIN
2006,M,251,954946523.0,FRA
2006,M,258,29021.0,PYF
2006,M,262,293364.0,DJI
2006,M,266,94148.0,GAB
2006,M,268,429592.0,GEO
2006,M,270,19559.0,GMB
2006,M,275,1932.0,PSE
2006,M,276,1456575092.0,DEU
2006,M,288,13320405.0,GHA
2006,M,300,27788106.0,GRC
2006,M,308,6505.0,GRD
2006,M,320,13326109.0,GTM
2006,M,324,290205.0,GIN
2006,M,328,68664.0,GUY
2006,M,332,4407.0,HTI
2006,M,336,54410.0,VAT
2006,M,340,7644.0,HND
2006,M,344,346400985.0,HKG
2006,M,348,12546173.0,HUN
2006,M,352,694091.0,ISL
2006,M,360,408560804.0,IDN
2006,M,364,91480277.0,IRN
2006,M,372,148117422.0,IRL
2006,M,380,551379746.0,ITA
2006,M,384,28105373.0,CIV
2006,M,388,14802.0,JAM
2006,M,392,5515773381.0,JPN
2006,M,398,368955.0,KAZ
2006,M,400,18450287.0,JOR
2006,M,404,8293438.0,KEN
2006,M,408,545774.0,PRK
2006,M,410,2875852523.0,KOR
2006,M,414,1506374586.0,KWT
2006,M,417,1827678.0,KGZ
2006,M,418,166590.0,LAO
2006,M,422,816797.0,LBN
2006,M,428,602653.0,LVA
2006,M,430,12313694.0,LBR
2006,M,434,422655580.0,LBY
2006,M,440,4858548.0,LTU
2006,M,442,8892726.0,LUX
2006,M,446,460187.0,MAC
2006,M,450,2441243.0,MDG
2006,M,454,5089206.0,MWI
2006,M,458,3193333592.0,MYS
2006,M,462,257476.0,MDV
2006,M,466,9268028.0,MLI
2006,M,470,2529900.0,MLT
2006,M,480,1515363.0,MUS
2006,M,484,59889350.0,MEX
2006,M,490,1324136806.0,S19
2006,M,496,231271.0,MNG
2006,M,498,529121.0,MDA
2006,M,500,1189.0,MSR
2006,M,504,56664356.0,MAR
2006,M,508,9087805.0,MOZ
2006,M,512,12507776.0,OMN
2006,M,516,20342609.0,NAM
2006,M,520,70.0,NRU
2006,M,524,3175.0,NPL
2006,M,527,1461.0,O19
2006,M,528,515436244.0,NLD
2006,M,530,9216608.0,ANT
2006,M,548,6396.0,VUT
2006,M,554,333753775.0,NZL
2006,M,558,26414.0,NIC
2006,M,562,288523.0,NER
2006,M,566,4612539.0,NGA
2006,M,570,163.0,NIU
2006,M,574,33268.0,NFK
2006,M,577,375963.0,F19
2006,M,579,58128508.0,NOR
2006,M,580,23621.0,MNP
2006,M,581,1582875.0,UMI
2006,M,584,37218.0,MHL
2006,M,586,35663214.0,PAK
2006,M,591,22357383.0,PAN
2006,M,598,184123458.0,PNG
2006,M,600,271691.0,PRY
2006,M,604,31175268.0,PER
2006,M,608,284645788.0,PHL
2006,M,616,45250716.0,POL
2006,M,620,7725601.0,PRT
2006,M,624,148885.0,GNB
2006,M,626,2282393.0,TLS
2006,M,634,24221915.0,QAT
2006,M,637,6292.0,A59
2006,M,642,6899962.0,ROU
2006,M,643,415966048.0,RUS
2006,M,646,67840.0,RWA
2006,M,654,97230.0,SHN
2006,M,659,13.0,KNA
2006,M,660,3324.0,AIA
2006,M,670,2986526.0,VCT
2006,M,674,6770.0,SMR
2006,M,678,1191.0,STP
2006,M,682,3384386365.0,SAU
2006,M,686,2032899.0,SEN
2006,M,688,16160.0,SRB
2006,M,690,137501.0,SYC
2006,M,694,371.0,SLE
2006,M,699,1407423842.0,IND
2006,M,702,10034534810.0,SGP
2006,M,703,3424677.0,SVK
2006,M,704,846802554.0,VNM
2006,M,705,4421261.0,SVN
2006,M,710,225537438.0,ZAF
2006,M,716,14339779.0,ZWE
2006,M,724,206575835.0,ESP
